fma_track_id,track_id,archive
11114,11114.0,30720-30976.parquet.gzip
11115,11115.0,30720-30976.parquet.gzip
11116,11116.0,30720-30976.parquet.gzip
11117,11117.0,30720-30976.parquet.gzip
11118,11118.0,30720-30976.parquet.gzip
11119,11119.0,30720-30976.parquet.gzip
11270,11270.0,30720-30976.parquet.gzip
11272,11272.0,30720-30976.parquet.gzip
11300,11300.0,30720-30976.parquet.gzip
11307,11307.0,30720-30976.parquet.gzip
11308,11308.0,30720-30976.parquet.gzip
11309,11309.0,30720-30976.parquet.gzip
11310,11310.0,30720-30976.parquet.gzip
11434,11434.0,30720-30976.parquet.gzip
11436,11436.0,30720-30976.parquet.gzip
11471,11471.0,30720-30976.parquet.gzip
11472,11472.0,30720-30976.parquet.gzip
11477,11477.0,30720-30976.parquet.gzip
11542,11542.0,30720-30976.parquet.gzip
11548,11548.0,30720-30976.parquet.gzip
11623,11623.0,30720-30976.parquet.gzip
11912,11912.0,30720-30976.parquet.gzip
11913,11913.0,30720-30976.parquet.gzip
11963,11963.0,30720-30976.parquet.gzip
11977,11977.0,30720-30976.parquet.gzip
11978,11978.0,30720-30976.parquet.gzip
11979,11979.0,30720-30976.parquet.gzip
11980,11980.0,30720-30976.parquet.gzip
11981,11981.0,30720-30976.parquet.gzip
11982,11982.0,30720-30976.parquet.gzip
11983,11983.0,30720-30976.parquet.gzip
11984,11984.0,30720-30976.parquet.gzip
11985,11985.0,30720-30976.parquet.gzip
12013,12013.0,30720-30976.parquet.gzip
12014,12014.0,30720-30976.parquet.gzip
12015,12015.0,30720-30976.parquet.gzip
12016,12016.0,30720-30976.parquet.gzip
12017,12017.0,30720-30976.parquet.gzip
12018,12018.0,30720-30976.parquet.gzip
12019,12019.0,30720-30976.parquet.gzip
12020,12020.0,30720-30976.parquet.gzip
12021,12021.0,30720-30976.parquet.gzip
12023,12023.0,30720-30976.parquet.gzip
12024,12024.0,30720-30976.parquet.gzip
12025,12025.0,30720-30976.parquet.gzip
12026,12026.0,30720-30976.parquet.gzip
12027,12027.0,30720-30976.parquet.gzip
12028,12028.0,30720-30976.parquet.gzip
12029,12029.0,30720-30976.parquet.gzip
12030,12030.0,30720-30976.parquet.gzip
12031,12031.0,30720-30976.parquet.gzip
12032,12032.0,30720-30976.parquet.gzip
12110,12110.0,30720-30976.parquet.gzip
12150,12150.0,30720-30976.parquet.gzip
12152,12152.0,30720-30976.parquet.gzip
12153,12153.0,30720-30976.parquet.gzip
12154,12154.0,30720-30976.parquet.gzip
12155,12155.0,30720-30976.parquet.gzip
12156,12156.0,30720-30976.parquet.gzip
12203,12203.0,30720-30976.parquet.gzip
12204,12204.0,30720-30976.parquet.gzip
12205,12205.0,30720-30976.parquet.gzip
12206,12206.0,30720-30976.parquet.gzip
12207,12207.0,30720-30976.parquet.gzip
12208,12208.0,30720-30976.parquet.gzip
12209,12209.0,30720-30976.parquet.gzip
12210,12210.0,30720-30976.parquet.gzip
12211,12211.0,30720-30976.parquet.gzip
12212,12212.0,30720-30976.parquet.gzip
12213,12213.0,30720-30976.parquet.gzip
12214,12214.0,30720-30976.parquet.gzip
12215,12215.0,30720-30976.parquet.gzip
12216,12216.0,30720-30976.parquet.gzip
12217,12217.0,30720-30976.parquet.gzip
12218,12218.0,30720-30976.parquet.gzip
12219,12219.0,30720-30976.parquet.gzip
12220,12220.0,30720-30976.parquet.gzip
12221,12221.0,30720-30976.parquet.gzip
12222,12222.0,30720-30976.parquet.gzip
12223,12223.0,30720-30976.parquet.gzip
12224,12224.0,30720-30976.parquet.gzip
12225,12225.0,30720-30976.parquet.gzip
12226,12226.0,30720-30976.parquet.gzip
12227,12227.0,30720-30976.parquet.gzip
12228,12228.0,30720-30976.parquet.gzip
12229,12229.0,30720-30976.parquet.gzip
12230,12230.0,30720-30976.parquet.gzip
12231,12231.0,30720-30976.parquet.gzip
12232,12232.0,30720-30976.parquet.gzip
12233,12233.0,30720-30976.parquet.gzip
12234,12234.0,30720-30976.parquet.gzip
12235,12235.0,30720-30976.parquet.gzip
12236,12236.0,30720-30976.parquet.gzip
12237,12237.0,30720-30976.parquet.gzip
12397,12397.0,30720-30976.parquet.gzip
12438,12438.0,30720-30976.parquet.gzip
12439,12439.0,30720-30976.parquet.gzip
12440,12440.0,30720-30976.parquet.gzip
12491,12491.0,30720-30976.parquet.gzip
12492,12492.0,30720-30976.parquet.gzip
12493,12493.0,30720-30976.parquet.gzip
12494,12494.0,30720-30976.parquet.gzip
12495,12495.0,30720-30976.parquet.gzip
12496,12496.0,30720-30976.parquet.gzip
12497,12497.0,30720-30976.parquet.gzip
12498,12498.0,30720-30976.parquet.gzip
12499,12499.0,30720-30976.parquet.gzip
12500,12500.0,30720-30976.parquet.gzip
12501,12501.0,30720-30976.parquet.gzip
12502,12502.0,30720-30976.parquet.gzip
12503,12503.0,30720-30976.parquet.gzip
12504,12504.0,30720-30976.parquet.gzip
12505,12505.0,30720-30976.parquet.gzip
12506,12506.0,30720-30976.parquet.gzip
12507,12507.0,30720-30976.parquet.gzip
12593,12593.0,30720-30976.parquet.gzip
12637,12637.0,30720-30976.parquet.gzip
12638,12638.0,30720-30976.parquet.gzip
12639,12639.0,30720-30976.parquet.gzip
12640,12640.0,30720-30976.parquet.gzip
12641,12641.0,30720-30976.parquet.gzip
12642,12642.0,30720-30976.parquet.gzip
12643,12643.0,30720-30976.parquet.gzip
12644,12644.0,30720-30976.parquet.gzip
12645,12645.0,30720-30976.parquet.gzip
12646,12646.0,30720-30976.parquet.gzip
12647,12647.0,30720-30976.parquet.gzip
12648,12648.0,30720-30976.parquet.gzip
12649,12649.0,30720-30976.parquet.gzip
12650,12650.0,30720-30976.parquet.gzip
12651,12651.0,30720-30976.parquet.gzip
12652,12652.0,30720-30976.parquet.gzip
13102,13102.0,30720-30976.parquet.gzip
13103,13103.0,30720-30976.parquet.gzip
13104,13104.0,30720-30976.parquet.gzip
13105,13105.0,30720-30976.parquet.gzip
13106,13106.0,30720-30976.parquet.gzip
13107,13107.0,30720-30976.parquet.gzip
13129,13129.0,30720-30976.parquet.gzip
13130,13130.0,30720-30976.parquet.gzip
13131,13131.0,30720-30976.parquet.gzip
13132,13132.0,30720-30976.parquet.gzip
13133,13133.0,30720-30976.parquet.gzip
13134,13134.0,30720-30976.parquet.gzip
13135,13135.0,30720-30976.parquet.gzip
13136,13136.0,30720-30976.parquet.gzip
13179,13179.0,30720-30976.parquet.gzip
13208,13208.0,30720-30976.parquet.gzip
13227,13227.0,30720-30976.parquet.gzip
13228,13228.0,30720-30976.parquet.gzip
13229,13229.0,30720-30976.parquet.gzip
13230,13230.0,30720-30976.parquet.gzip
13231,13231.0,30720-30976.parquet.gzip
13232,13232.0,30720-30976.parquet.gzip
13233,13233.0,30720-30976.parquet.gzip
13234,13234.0,30720-30976.parquet.gzip
13235,13235.0,30720-30976.parquet.gzip
13236,13236.0,30720-30976.parquet.gzip
13237,13237.0,30720-30976.parquet.gzip
13239,13239.0,30720-30976.parquet.gzip
13240,13240.0,30720-30976.parquet.gzip
13241,13241.0,30720-30976.parquet.gzip
13242,13242.0,30720-30976.parquet.gzip
13244,13244.0,30720-30976.parquet.gzip
13245,13245.0,30720-30976.parquet.gzip
13246,13246.0,30720-30976.parquet.gzip
13247,13247.0,30720-30976.parquet.gzip
13248,13248.0,30720-30976.parquet.gzip
13249,13249.0,30720-30976.parquet.gzip
13250,13250.0,30720-30976.parquet.gzip
13251,13251.0,30720-30976.parquet.gzip
13252,13252.0,30720-30976.parquet.gzip
13253,13253.0,30720-30976.parquet.gzip
13316,13316.0,30720-30976.parquet.gzip
13368,13368.0,30720-30976.parquet.gzip
13392,13392.0,30720-30976.parquet.gzip
13393,13393.0,30720-30976.parquet.gzip
13394,13394.0,30720-30976.parquet.gzip
13395,13395.0,30720-30976.parquet.gzip
13396,13396.0,30720-30976.parquet.gzip
13397,13397.0,30720-30976.parquet.gzip
13398,13398.0,30720-30976.parquet.gzip
13399,13399.0,30720-30976.parquet.gzip
13400,13400.0,30720-30976.parquet.gzip
13401,13401.0,30720-30976.parquet.gzip
13402,13402.0,30720-30976.parquet.gzip
13403,13403.0,30720-30976.parquet.gzip
13404,13404.0,30720-30976.parquet.gzip
13405,13405.0,30720-30976.parquet.gzip
13406,13406.0,30720-30976.parquet.gzip
13407,13407.0,30720-30976.parquet.gzip
13408,13408.0,30720-30976.parquet.gzip
13409,13409.0,30720-30976.parquet.gzip
13410,13410.0,30720-30976.parquet.gzip
13411,13411.0,30720-30976.parquet.gzip
13412,13412.0,30720-30976.parquet.gzip
13413,13413.0,30720-30976.parquet.gzip
13414,13414.0,30720-30976.parquet.gzip
13415,13415.0,30720-30976.parquet.gzip
13416,13416.0,30720-30976.parquet.gzip
13417,13417.0,30720-30976.parquet.gzip
13418,13418.0,30720-30976.parquet.gzip
13419,13419.0,30720-30976.parquet.gzip
13420,13420.0,30720-30976.parquet.gzip
13421,13421.0,30720-30976.parquet.gzip
13422,13422.0,30720-30976.parquet.gzip
13423,13423.0,30720-30976.parquet.gzip
13424,13424.0,30720-30976.parquet.gzip
13425,13425.0,30720-30976.parquet.gzip
13426,13426.0,30720-30976.parquet.gzip
13427,13427.0,30720-30976.parquet.gzip
13428,13428.0,30720-30976.parquet.gzip
13429,13429.0,30976-31232.parquet.gzip
13430,13430.0,30976-31232.parquet.gzip
13431,13431.0,30976-31232.parquet.gzip
13432,13432.0,30976-31232.parquet.gzip
13433,13433.0,30976-31232.parquet.gzip
13434,13434.0,30976-31232.parquet.gzip
13435,13435.0,30976-31232.parquet.gzip
13436,13436.0,30976-31232.parquet.gzip
13437,13437.0,30976-31232.parquet.gzip
13438,13438.0,30976-31232.parquet.gzip
13478,13478.0,30976-31232.parquet.gzip
13479,13479.0,30976-31232.parquet.gzip
13480,13480.0,30976-31232.parquet.gzip
13481,13481.0,30976-31232.parquet.gzip
13482,13482.0,30976-31232.parquet.gzip
13483,13483.0,30976-31232.parquet.gzip
13484,13484.0,30976-31232.parquet.gzip
13485,13485.0,30976-31232.parquet.gzip
13486,13486.0,30976-31232.parquet.gzip
13487,13487.0,30976-31232.parquet.gzip
13806,13806.0,30976-31232.parquet.gzip
13807,13807.0,30976-31232.parquet.gzip
13808,13808.0,30976-31232.parquet.gzip
13809,13809.0,30976-31232.parquet.gzip
13810,13810.0,30976-31232.parquet.gzip
13969,13969.0,30976-31232.parquet.gzip
13970,13970.0,30976-31232.parquet.gzip
13971,13971.0,30976-31232.parquet.gzip
13972,13972.0,30976-31232.parquet.gzip
13973,13973.0,30976-31232.parquet.gzip
13974,13974.0,30976-31232.parquet.gzip
13975,13975.0,30976-31232.parquet.gzip
13981,13981.0,30976-31232.parquet.gzip
13982,13982.0,30976-31232.parquet.gzip
13983,13983.0,30976-31232.parquet.gzip
13984,13984.0,30976-31232.parquet.gzip
13985,13985.0,30976-31232.parquet.gzip
13986,13986.0,30976-31232.parquet.gzip
13987,13987.0,30976-31232.parquet.gzip
13988,13988.0,30976-31232.parquet.gzip
13989,13989.0,30976-31232.parquet.gzip
13990,13990.0,30976-31232.parquet.gzip
13991,13991.0,30976-31232.parquet.gzip
13992,13992.0,30976-31232.parquet.gzip
13993,13993.0,30976-31232.parquet.gzip
13994,13994.0,30976-31232.parquet.gzip
13995,13995.0,30976-31232.parquet.gzip
13996,13996.0,30976-31232.parquet.gzip
13997,13997.0,30976-31232.parquet.gzip
14020,14020.0,30976-31232.parquet.gzip
14021,14021.0,30976-31232.parquet.gzip
14022,14022.0,30976-31232.parquet.gzip
14023,14023.0,30976-31232.parquet.gzip
14024,14024.0,30976-31232.parquet.gzip
14025,14025.0,30976-31232.parquet.gzip
14026,14026.0,30976-31232.parquet.gzip
14027,14027.0,30976-31232.parquet.gzip
14028,14028.0,30976-31232.parquet.gzip
14029,14029.0,30976-31232.parquet.gzip
14030,14030.0,30976-31232.parquet.gzip
14031,14031.0,30976-31232.parquet.gzip
14032,14032.0,30976-31232.parquet.gzip
14033,14033.0,30976-31232.parquet.gzip
14034,14034.0,30976-31232.parquet.gzip
14350,14350.0,30976-31232.parquet.gzip
14459,14459.0,30976-31232.parquet.gzip
14460,14460.0,30976-31232.parquet.gzip
14462,14462.0,30976-31232.parquet.gzip
14463,14463.0,30976-31232.parquet.gzip
14464,14464.0,30976-31232.parquet.gzip
14465,14465.0,30976-31232.parquet.gzip
14544,14544.0,30976-31232.parquet.gzip
14545,14545.0,30976-31232.parquet.gzip
14546,14546.0,30976-31232.parquet.gzip
14547,14547.0,30976-31232.parquet.gzip
14548,14548.0,30976-31232.parquet.gzip
14550,14550.0,30976-31232.parquet.gzip
14551,14551.0,30976-31232.parquet.gzip
14554,14554.0,30976-31232.parquet.gzip
14657,14657.0,30976-31232.parquet.gzip
15089,15089.0,30976-31232.parquet.gzip
15090,15090.0,30976-31232.parquet.gzip
15091,15091.0,30976-31232.parquet.gzip
15092,15092.0,30976-31232.parquet.gzip
15093,15093.0,30976-31232.parquet.gzip
15270,15270.0,30976-31232.parquet.gzip
15377,15377.0,30976-31232.parquet.gzip
15378,15378.0,30976-31232.parquet.gzip
15379,15379.0,30976-31232.parquet.gzip
15380,15380.0,30976-31232.parquet.gzip
15381,15381.0,30976-31232.parquet.gzip
15382,15382.0,30976-31232.parquet.gzip
15383,15383.0,30976-31232.parquet.gzip
15384,15384.0,30976-31232.parquet.gzip
15385,15385.0,30976-31232.parquet.gzip
15525,15525.0,30976-31232.parquet.gzip
15526,15526.0,30976-31232.parquet.gzip
15527,15527.0,30976-31232.parquet.gzip
15528,15528.0,30976-31232.parquet.gzip
15529,15529.0,30976-31232.parquet.gzip
15530,15530.0,30976-31232.parquet.gzip
15680,15680.0,30976-31232.parquet.gzip
15850,15850.0,30976-31232.parquet.gzip
15851,15851.0,30976-31232.parquet.gzip
15852,15852.0,30976-31232.parquet.gzip
15895,15895.0,30976-31232.parquet.gzip
15896,15896.0,30976-31232.parquet.gzip
15897,15897.0,30976-31232.parquet.gzip
15898,15898.0,30976-31232.parquet.gzip
15899,15899.0,30976-31232.parquet.gzip
15900,15900.0,30976-31232.parquet.gzip
15901,15901.0,30976-31232.parquet.gzip
15902,15902.0,30976-31232.parquet.gzip
15903,15903.0,30976-31232.parquet.gzip
15904,15904.0,30976-31232.parquet.gzip
15905,15905.0,30976-31232.parquet.gzip
15906,15906.0,30976-31232.parquet.gzip
15907,15907.0,30976-31232.parquet.gzip
15908,15908.0,30976-31232.parquet.gzip
15909,15909.0,30976-31232.parquet.gzip
15910,15910.0,30976-31232.parquet.gzip
15952,15952.0,30976-31232.parquet.gzip
15953,15953.0,30976-31232.parquet.gzip
15954,15954.0,30976-31232.parquet.gzip
15955,15955.0,30976-31232.parquet.gzip
15956,15956.0,30976-31232.parquet.gzip
15957,15957.0,30976-31232.parquet.gzip
15958,15958.0,30976-31232.parquet.gzip
15959,15959.0,30976-31232.parquet.gzip
15971,15971.0,30976-31232.parquet.gzip
15972,15972.0,30976-31232.parquet.gzip
15973,15973.0,30976-31232.parquet.gzip
15974,15974.0,30976-31232.parquet.gzip
15975,15975.0,30976-31232.parquet.gzip
15977,15977.0,30976-31232.parquet.gzip
15978,15978.0,30976-31232.parquet.gzip
15979,15979.0,30976-31232.parquet.gzip
15980,15980.0,30976-31232.parquet.gzip
15981,15981.0,30976-31232.parquet.gzip
15982,15982.0,30976-31232.parquet.gzip
15983,15983.0,30976-31232.parquet.gzip
15984,15984.0,30976-31232.parquet.gzip
15998,15998.0,30976-31232.parquet.gzip
15999,15999.0,30976-31232.parquet.gzip
16000,16000.0,30976-31232.parquet.gzip
16001,16001.0,30976-31232.parquet.gzip
16002,16002.0,30976-31232.parquet.gzip
16003,16003.0,30976-31232.parquet.gzip
16004,16004.0,30976-31232.parquet.gzip
16005,16005.0,30976-31232.parquet.gzip
16006,16006.0,30976-31232.parquet.gzip
16007,16007.0,30976-31232.parquet.gzip
16008,16008.0,30976-31232.parquet.gzip
16009,16009.0,30976-31232.parquet.gzip
16223,16223.0,30976-31232.parquet.gzip
16224,16224.0,30976-31232.parquet.gzip
16225,16225.0,30976-31232.parquet.gzip
16226,16226.0,30976-31232.parquet.gzip
16227,16227.0,30976-31232.parquet.gzip
16228,16228.0,30976-31232.parquet.gzip
16229,16229.0,30976-31232.parquet.gzip
16230,16230.0,30976-31232.parquet.gzip
16231,16231.0,30976-31232.parquet.gzip
16244,16244.0,30976-31232.parquet.gzip
16245,16245.0,30976-31232.parquet.gzip
16246,16246.0,30976-31232.parquet.gzip
16247,16247.0,30976-31232.parquet.gzip
16248,16248.0,30976-31232.parquet.gzip
16249,16249.0,30976-31232.parquet.gzip
16250,16250.0,30976-31232.parquet.gzip
16251,16251.0,30976-31232.parquet.gzip
16252,16252.0,30976-31232.parquet.gzip
16253,16253.0,30976-31232.parquet.gzip
16254,16254.0,30976-31232.parquet.gzip
16453,16453.0,30976-31232.parquet.gzip
16454,16454.0,30976-31232.parquet.gzip
16455,16455.0,30976-31232.parquet.gzip
16456,16456.0,30976-31232.parquet.gzip
16457,16457.0,30976-31232.parquet.gzip
16458,16458.0,30976-31232.parquet.gzip
16459,16459.0,30976-31232.parquet.gzip
16460,16460.0,30976-31232.parquet.gzip
16461,16461.0,30976-31232.parquet.gzip
16462,16462.0,30976-31232.parquet.gzip
16463,16463.0,30976-31232.parquet.gzip
16464,16464.0,30976-31232.parquet.gzip
16593,16593.0,30976-31232.parquet.gzip
16594,16594.0,30976-31232.parquet.gzip
16595,16595.0,30976-31232.parquet.gzip
16596,16596.0,30976-31232.parquet.gzip
16597,16597.0,30976-31232.parquet.gzip
16598,16598.0,30976-31232.parquet.gzip
16599,16599.0,30976-31232.parquet.gzip
16600,16600.0,30976-31232.parquet.gzip
16618,16618.0,30976-31232.parquet.gzip
16620,16620.0,30976-31232.parquet.gzip
16622,16622.0,30976-31232.parquet.gzip
16704,16704.0,30976-31232.parquet.gzip
16705,16705.0,30976-31232.parquet.gzip
16706,16706.0,30976-31232.parquet.gzip
16708,16708.0,30976-31232.parquet.gzip
16709,16709.0,30976-31232.parquet.gzip
16710,16710.0,30976-31232.parquet.gzip
16711,16711.0,30976-31232.parquet.gzip
16712,16712.0,30976-31232.parquet.gzip
16713,16713.0,30976-31232.parquet.gzip
16714,16714.0,30976-31232.parquet.gzip
16715,16715.0,30976-31232.parquet.gzip
16716,16716.0,30976-31232.parquet.gzip
16717,16717.0,30976-31232.parquet.gzip
16718,16718.0,30976-31232.parquet.gzip
16719,16719.0,30976-31232.parquet.gzip
16720,16720.0,30976-31232.parquet.gzip
16721,16721.0,30976-31232.parquet.gzip
16722,16722.0,30976-31232.parquet.gzip
16723,16723.0,30976-31232.parquet.gzip
16724,16724.0,30976-31232.parquet.gzip
16725,16725.0,30976-31232.parquet.gzip
16726,16726.0,30976-31232.parquet.gzip
16727,16727.0,30976-31232.parquet.gzip
16728,16728.0,30976-31232.parquet.gzip
16729,16729.0,30976-31232.parquet.gzip
16738,16738.0,30976-31232.parquet.gzip
16739,16739.0,30976-31232.parquet.gzip
16740,16740.0,30976-31232.parquet.gzip
16741,16741.0,30976-31232.parquet.gzip
16742,16742.0,30976-31232.parquet.gzip
16798,16798.0,30976-31232.parquet.gzip
16799,16799.0,30976-31232.parquet.gzip
16800,16800.0,30976-31232.parquet.gzip
16801,16801.0,30976-31232.parquet.gzip
16802,16802.0,30976-31232.parquet.gzip
16803,16803.0,30976-31232.parquet.gzip
16804,16804.0,30976-31232.parquet.gzip
16805,16805.0,30976-31232.parquet.gzip
16806,16806.0,30976-31232.parquet.gzip
16807,16807.0,30976-31232.parquet.gzip
16808,16808.0,30976-31232.parquet.gzip
16830,16830.0,30976-31232.parquet.gzip
16831,16831.0,30976-31232.parquet.gzip
16832,16832.0,30976-31232.parquet.gzip
16833,16833.0,30976-31232.parquet.gzip
16834,16834.0,30976-31232.parquet.gzip
16835,16835.0,30976-31232.parquet.gzip
16836,16836.0,30976-31232.parquet.gzip
16837,16837.0,30976-31232.parquet.gzip
16838,16838.0,30976-31232.parquet.gzip
16839,16839.0,30976-31232.parquet.gzip
16840,16840.0,30976-31232.parquet.gzip
16841,16841.0,30976-31232.parquet.gzip
16906,16906.0,30976-31232.parquet.gzip
16907,16907.0,30976-31232.parquet.gzip
16908,16908.0,30976-31232.parquet.gzip
16909,16909.0,30976-31232.parquet.gzip
17061,17061.0,30976-31232.parquet.gzip
17062,17062.0,30976-31232.parquet.gzip
17063,17063.0,31232-31488.parquet.gzip
17064,17064.0,31232-31488.parquet.gzip
17065,17065.0,31232-31488.parquet.gzip
17066,17066.0,31232-31488.parquet.gzip
17067,17067.0,31232-31488.parquet.gzip
17068,17068.0,31232-31488.parquet.gzip
17069,17069.0,31232-31488.parquet.gzip
17070,17070.0,31232-31488.parquet.gzip
17085,17085.0,31232-31488.parquet.gzip
17086,17086.0,31232-31488.parquet.gzip
17087,17087.0,31232-31488.parquet.gzip
17088,17088.0,31232-31488.parquet.gzip
17089,17089.0,31232-31488.parquet.gzip
17090,17090.0,31232-31488.parquet.gzip
17091,17091.0,31232-31488.parquet.gzip
17092,17092.0,31232-31488.parquet.gzip
17093,17093.0,31232-31488.parquet.gzip
17094,17094.0,31232-31488.parquet.gzip
17095,17095.0,31232-31488.parquet.gzip
17096,17096.0,31232-31488.parquet.gzip
17097,17097.0,31232-31488.parquet.gzip
17098,17098.0,31232-31488.parquet.gzip
17099,17099.0,31232-31488.parquet.gzip
17100,17100.0,31232-31488.parquet.gzip
17327,17327.0,31232-31488.parquet.gzip
17328,17328.0,31232-31488.parquet.gzip
17329,17329.0,31232-31488.parquet.gzip
17481,17481.0,31232-31488.parquet.gzip
17482,17482.0,31232-31488.parquet.gzip
17639,17639.0,31232-31488.parquet.gzip
17762,17762.0,31232-31488.parquet.gzip
17834,17834.0,31232-31488.parquet.gzip
17835,17835.0,31232-31488.parquet.gzip
17844,17844.0,31232-31488.parquet.gzip
17845,17845.0,31232-31488.parquet.gzip
17846,17846.0,31232-31488.parquet.gzip
17847,17847.0,31232-31488.parquet.gzip
17848,17848.0,31232-31488.parquet.gzip
17849,17849.0,31232-31488.parquet.gzip
17850,17850.0,31232-31488.parquet.gzip
17851,17851.0,31232-31488.parquet.gzip
17852,17852.0,31232-31488.parquet.gzip
17853,17853.0,31232-31488.parquet.gzip
17904,17904.0,31232-31488.parquet.gzip
18106,18106.0,31232-31488.parquet.gzip
18212,18212.0,31232-31488.parquet.gzip
18289,18289.0,31232-31488.parquet.gzip
18292,18292.0,31232-31488.parquet.gzip
18293,18293.0,31232-31488.parquet.gzip
18295,18295.0,31232-31488.parquet.gzip
18298,18298.0,31232-31488.parquet.gzip
18300,18300.0,31232-31488.parquet.gzip
18301,18301.0,31232-31488.parquet.gzip
18368,18368.0,31232-31488.parquet.gzip
18369,18369.0,31232-31488.parquet.gzip
18370,18370.0,31232-31488.parquet.gzip
18371,18371.0,31232-31488.parquet.gzip
18372,18372.0,31232-31488.parquet.gzip
18373,18373.0,31232-31488.parquet.gzip
18374,18374.0,31232-31488.parquet.gzip
18623,18623.0,31232-31488.parquet.gzip
18624,18624.0,31232-31488.parquet.gzip
18783,18783.0,31232-31488.parquet.gzip
18785,18785.0,31232-31488.parquet.gzip
18816,18816.0,31232-31488.parquet.gzip
19205,19205.0,31232-31488.parquet.gzip
19206,19206.0,31232-31488.parquet.gzip
19207,19207.0,31232-31488.parquet.gzip
19208,19208.0,31232-31488.parquet.gzip
19209,19209.0,31232-31488.parquet.gzip
19210,19210.0,31232-31488.parquet.gzip
19275,19275.0,31232-31488.parquet.gzip
19276,19276.0,31232-31488.parquet.gzip
19277,19277.0,31232-31488.parquet.gzip
19278,19278.0,31232-31488.parquet.gzip
19279,19279.0,31232-31488.parquet.gzip
19280,19280.0,31232-31488.parquet.gzip
19281,19281.0,31232-31488.parquet.gzip
19282,19282.0,31232-31488.parquet.gzip
19283,19283.0,31232-31488.parquet.gzip
19284,19284.0,31232-31488.parquet.gzip
19285,19285.0,31232-31488.parquet.gzip
19286,19286.0,31232-31488.parquet.gzip
19287,19287.0,31232-31488.parquet.gzip
19406,19406.0,31232-31488.parquet.gzip
19426,19426.0,31232-31488.parquet.gzip
19436,19436.0,31232-31488.parquet.gzip
19443,19443.0,31232-31488.parquet.gzip
19533,19533.0,31232-31488.parquet.gzip
19534,19534.0,31232-31488.parquet.gzip
19535,19535.0,31232-31488.parquet.gzip
19536,19536.0,31232-31488.parquet.gzip
19537,19537.0,31232-31488.parquet.gzip
19538,19538.0,31232-31488.parquet.gzip
19704,19704.0,31232-31488.parquet.gzip
19709,19709.0,31232-31488.parquet.gzip
19730,19730.0,31232-31488.parquet.gzip
19731,19731.0,31232-31488.parquet.gzip
19732,19732.0,31232-31488.parquet.gzip
19733,19733.0,31232-31488.parquet.gzip
19734,19734.0,31232-31488.parquet.gzip
19878,19878.0,31232-31488.parquet.gzip
19958,19958.0,31232-31488.parquet.gzip
19959,19959.0,31232-31488.parquet.gzip
19963,19963.0,31232-31488.parquet.gzip
19996,19996.0,31232-31488.parquet.gzip
19998,19998.0,31232-31488.parquet.gzip
19999,19999.0,31232-31488.parquet.gzip
20000,20000.0,31232-31488.parquet.gzip
20001,20001.0,31232-31488.parquet.gzip
20002,20002.0,31232-31488.parquet.gzip
20308,20308.0,31232-31488.parquet.gzip
20309,20309.0,31232-31488.parquet.gzip
20310,20310.0,31232-31488.parquet.gzip
20435,20435.0,31232-31488.parquet.gzip
20436,20436.0,31232-31488.parquet.gzip
20439,20439.0,31232-31488.parquet.gzip
20560,20560.0,31232-31488.parquet.gzip
20561,20561.0,31232-31488.parquet.gzip
20562,20562.0,31232-31488.parquet.gzip
20563,20563.0,31232-31488.parquet.gzip
20564,20564.0,31232-31488.parquet.gzip
20565,20565.0,31232-31488.parquet.gzip
20566,20566.0,31232-31488.parquet.gzip
20567,20567.0,31232-31488.parquet.gzip
20568,20568.0,31232-31488.parquet.gzip
20569,20569.0,31232-31488.parquet.gzip
20570,20570.0,31232-31488.parquet.gzip
20571,20571.0,31232-31488.parquet.gzip
20574,20574.0,31232-31488.parquet.gzip
20575,20575.0,31232-31488.parquet.gzip
20689,20689.0,31232-31488.parquet.gzip
20690,20690.0,31232-31488.parquet.gzip
20960,20960.0,31232-31488.parquet.gzip
20969,20969.0,31232-31488.parquet.gzip
20970,20970.0,31232-31488.parquet.gzip
20971,20971.0,31232-31488.parquet.gzip
20972,20972.0,31232-31488.parquet.gzip
20973,20973.0,31232-31488.parquet.gzip
20974,20974.0,31232-31488.parquet.gzip
20986,20986.0,31232-31488.parquet.gzip
20987,20987.0,31232-31488.parquet.gzip
20988,20988.0,31232-31488.parquet.gzip
20989,20989.0,31232-31488.parquet.gzip
20990,20990.0,31232-31488.parquet.gzip
20991,20991.0,31232-31488.parquet.gzip
20992,20992.0,31232-31488.parquet.gzip
20994,20994.0,31232-31488.parquet.gzip
21025,21025.0,31232-31488.parquet.gzip
21171,21171.0,31232-31488.parquet.gzip
21205,21205.0,31232-31488.parquet.gzip
21206,21206.0,31232-31488.parquet.gzip
21207,21207.0,31232-31488.parquet.gzip
21208,21208.0,31232-31488.parquet.gzip
21209,21209.0,31232-31488.parquet.gzip
21210,21210.0,31232-31488.parquet.gzip
21212,21212.0,31232-31488.parquet.gzip
21214,21214.0,31232-31488.parquet.gzip
21215,21215.0,31232-31488.parquet.gzip
21216,21216.0,31232-31488.parquet.gzip
21217,21217.0,31232-31488.parquet.gzip
21218,21218.0,31232-31488.parquet.gzip
21464,21464.0,31232-31488.parquet.gzip
21504,21504.0,31232-31488.parquet.gzip
21505,21505.0,31232-31488.parquet.gzip
21506,21506.0,31232-31488.parquet.gzip
21507,21507.0,31232-31488.parquet.gzip
