,fma_track_id,title.1,name,bit_rate,duration,genre_top
17293,74954,(Robot) House Music,C-Doc,320000.0,193.0,Hip-Hop
17294,74955,DrummMachine (Prez Ike's Drums of Life Redux) (Featuring DJ Def Chad),C-Doc,320000.0,267.0,Hip-Hop
17295,74956,"Digg It! (12"" FunkMixx)",C-Doc,320000.0,280.0,Hip-Hop
17296,74957,Divided We Stand,C-Doc,320000.0,235.0,Hip-Hop
17297,74958,From the Soul (Featuring Boooka),C-Doc,320000.0,287.0,Hip-Hop
17298,74962,Stratification,Algesis,320000.0,489.0,Electronic
17299,74963,Glint,Algesis,320000.0,373.0,Electronic
17300,74964,Gagarin,Algesis,320000.0,430.0,Electronic
17301,74965,Abyssalis,Algesis,320000.0,317.0,Electronic
17302,74966,Introspection,Algesis & Yrrow,320129.0,148.0,Electronic
17303,74967,Wet,Algesis,320000.0,233.0,Electronic
17304,74968,Fugue State,Algesis,320000.0,434.0,Electronic
17305,74969,An Excerpt From The Memory,Algesis,320000.0,304.0,Electronic
17306,75003,Drinks On Me,Dolchnakov Brigade,256000.0,394.0,Electronic
17307,75004,More Days Of Order,Dolchnakov Brigade,256000.0,354.0,Electronic
17308,75005,Hole in My Veil,Dolchnakov Brigade,256000.0,445.0,Electronic
17309,75029,Le futur qui avance,Cocolixe,320000.0,263.0,Electronic
17310,75030,Giving Myself To You,Cocolixe,320000.0,259.0,Electronic
17311,75031,Mai,Cocolixe,320000.0,234.0,Electronic
17312,75032,Swing Low,Cocolixe,320000.0,199.0,Electronic
17313,75073,intro,Emcee Lynx,178631.0,43.0,Hip-Hop
17314,75074,throw your hands up,Emcee Lynx,171055.0,194.0,Hip-Hop
17315,75075,got a letter,Emcee Lynx,176537.0,222.0,Hip-Hop
17316,75076,04 - summertimewav,Emcee Lynx,208552.0,158.0,Hip-Hop
17317,75077,i'm a celt,Emcee Lynx,199024.0,176.0,Hip-Hop
17318,75078,old school interlude,Emcee Lynx,184453.0,75.0,Hip-Hop
17319,75079,love songs,Emcee Lynx,171978.0,213.0,Hip-Hop
17320,75080,avalon ft lia rose,Emcee Lynx,188614.0,219.0,Hip-Hop
17321,75081,death comes stalkin,Emcee Lynx,198837.0,231.0,Hip-Hop
17322,75082,movement,Emcee Lynx,173952.0,281.0,Hip-Hop
17323,75083,met you in the club (smooth version),Emcee Lynx,153712.0,233.0,Hip-Hop
17324,75084,beautifull world,Emcee Lynx,198546.0,281.0,Hip-Hop
17325,75085,the program,Emcee Lynx,176193.0,234.0,Hip-Hop
17326,75086,crunk shit,Emcee Lynx,185911.0,192.0,Hip-Hop
17327,75087,shoot or stab them,Emcee Lynx,201402.0,154.0,Hip-Hop
17328,75088,a bullet in the chamber,Emcee Lynx,170120.0,257.0,Hip-Hop
17329,75089,fuck going platinum,Emcee Lynx,205568.0,281.0,Hip-Hop
17330,75090,dialects,Emcee Lynx,134811.0,141.0,Hip-Hop
17331,75091,Cis Six Sic,+HIRS+,320000.0,28.0,Rock
17332,75092,Train Wreck,+HIRS+,320000.0,30.0,Rock
17333,75093,Selfish And Arrogant,+HIRS+,320000.0,36.0,Rock
17334,75094,"I Pray To You, Dog",+HIRS+,320000.0,43.0,Rock
17335,75095,Unsympathetic,+HIRS+,320000.0,20.0,Rock
17336,75096,Rape Whistle Pt. II,+HIRS+,320000.0,20.0,Rock
17337,75097,Donation To The Deaf (Jenny Piccolo),+HIRS+,320000.0,15.0,Rock
17338,75098,Humyn Right,+HIRS+,320000.0,8.0,Rock
17339,75099,Burned Down-Pissed On,+HIRS+,320000.0,26.0,Rock
17340,75100,Kuato Lives,+HIRS+,320000.0,43.0,Rock
17341,75101,Untitled,+HIRS+,320000.0,12.0,Rock
17342,75102,Untitled,+HIRS+,320000.0,17.0,Rock
17343,75103,Untitled,+HIRS+,320000.0,7.0,Rock
17344,75104,Untitled,+HIRS+,320000.0,6.0,Rock
17345,75105,Untitled,+HIRS+,320000.0,3.0,Rock
17346,75106,16. Untitled,+HIRS+,320000.0,11.0,Rock
17347,75107,Untitled,+HIRS+,320000.0,4.0,Rock
17348,75108,Untitled,+HIRS+,320000.0,3.0,Rock
17349,75109,Untitled,+HIRS+,320000.0,6.0,Rock
17350,75110,Untitled,+HIRS+,320000.0,21.0,Rock
17351,75111,Book Burnt Black,+HIRS+,320000.0,35.0,Rock
17352,75112,Dead Pigs,+HIRS+,320000.0,30.0,Rock
17353,75113,Forever Queer,+HIRS+,320000.0,30.0,Rock
17354,75114,Birth Name,+HIRS+,320000.0,38.0,Rock
17355,75115,Generations Of Vomit,+HIRS+,320000.0,53.0,Rock
17356,75116,Get 'Em Fixed,+HIRS+,320000.0,24.0,Rock
17357,75117,"1,000 Foot Tall Sissy Bounce",+HIRS+,320000.0,4.0,Rock
17358,75118,Endless Payment For Fucked,+HIRS+,320000.0,18.0,Rock
17359,75119,Burger Paws Tomo,+HIRS+,320000.0,29.0,Rock
17360,75120,Taking Care Opiparo Business,+HIRS+,320000.0,36.0,Rock
17361,75121,No Gender-Just Friends,+HIRS+,320000.0,17.0,Rock
17362,75122,Bottom Power,+HIRS+,320000.0,20.0,Rock
17363,75123,Kill Cops,+HIRS+,320000.0,26.0,Rock
17364,75124,Glitterfucked,+HIRS+,320000.0,41.0,Rock
17365,75125,We've All Been Demonized Part II,+HIRS+,320000.0,36.0,Rock
17366,75126,Armpits And Assholes,+HIRS+,320000.0,24.0,Rock
17367,75127,Train Wreck Pt. II,+HIRS+,320000.0,20.0,Rock
17368,75128,Other Meanings For The Word 'No',+HIRS+,320000.0,7.0,Rock
17369,75129,Bong Water,+HIRS+,320000.0,29.0,Rock
17370,75130,Kill The Litter Pig,+HIRS+,320000.0,18.0,Rock
17371,75131,Good Dead Humans,+HIRS+,320000.0,27.0,Rock
17372,75132,Dance Therapy,+HIRS+,320000.0,20.0,Rock
17373,75133,Invisible Shit,+HIRS+,320000.0,25.0,Rock
17374,75134,Essence (Asterisk),+HIRS+,320000.0,53.0,Rock
17375,75135,Pick Up Real Change (xBrainiax),+HIRS+,320000.0,10.0,Rock
17376,75136,Killed By School (Scholastic Deth),+HIRS+,320000.0,13.0,Rock
17377,75137,Bobby's Jackpot Jamboree (Spazz),+HIRS+,320000.0,12.0,Rock
17378,75138,Letter To The President (Bureaucratic Dysentery),+HIRS+,320000.0,13.0,Rock
17379,75139,the political structure is not what it seems... (nasum),+HIRS+,320000.0,9.0,Rock
17380,75140,Wrist Still Raw (Iron Lung),+HIRS+,320000.0,13.0,Rock
17381,75141,We Love Choco-Pa (Melt Banana),+HIRS+,320000.0,16.0,Rock
17382,75142,Disrespect Your Elders (Weekend Nachos),+HIRS+,320000.0,9.0,Rock
17383,75143,Outside In (His Hero Is Gone),+HIRS+,320000.0,19.0,Rock
17384,75144,Ulcer (Crossed Out),+HIRS+,320000.0,10.0,Rock
17385,75145,Fuck Christmas (Hummingbird of Death),+HIRS+,320000.0,8.0,Rock
17386,75146,Drinking With Friends (Hellnation),+HIRS+,320000.0,15.0,Rock
17387,75147,Life (No Comment),+HIRS+,320000.0,14.0,Rock
17388,75148,Holy of Holies (Ottawa),+HIRS+,320000.0,81.0,Rock
17389,75149,Getcha Pull,+HIRS+,320000.0,45.0,Rock
17390,75150,Blind As God,+HIRS+,320000.0,29.0,Rock
17391,75151,No Sound Guy,+HIRS+,320000.0,17.0,Rock
17392,75152,Justifiable Reasons To Murder,+HIRS+,320000.0,20.0,Rock
17393,75153,Demonized And Fucked,+HIRS+,320000.0,9.0,Rock
17394,75154,Fucking Stoned,+HIRS+,320000.0,8.0,Rock
17395,75155,NBGAY JAMZ,+HIRS+,320000.0,6.0,Rock
17396,75156,Who Starts Smoking Weed At 30 ?,+HIRS+,320000.0,5.0,Rock
17397,75157,New Years Puke Party,+HIRS+,320000.0,22.0,Rock
17398,75158,Dimebag,+HIRS+,320000.0,165.0,Rock
17399,75159,Chipquirrel,+HIRS+,320000.0,48.0,Rock
17400,75160,God Food/God Shit,+HIRS+,320000.0,35.0,Rock
17401,75161,Seven Days With Donkey,+HIRS+,320000.0,6.0,Rock
17402,75162,Summer of Hedonism,+HIRS+,320000.0,6.0,Rock
17403,75163,Autumn of Sodom,+HIRS+,320000.0,6.0,Rock
17404,75164,You Had Me At 'Woof',+HIRS+,320000.0,5.0,Rock
17405,75165,Moon Jizz In The Dark Room,+HIRS+,320000.0,6.0,Rock
17406,75166,Mar'grrrr'itaville,+HIRS+,320000.0,8.0,Rock
17407,75167,We Lost Our Car Parts I & II,+HIRS+,320000.0,6.0,Rock
17408,75168,The Best Part of Gaygaytion,+HIRS+,320000.0,16.0,Rock
17409,75169,My Ears Are Totally Fucked,+HIRS+,320000.0,26.0,Rock
17410,75170,Gay Magic,+HIRS+,320000.0,24.0,Rock
17411,75171,Ms Anthrope If You're Nasty,+HIRS+,320000.0,22.0,Rock
17412,75172,Dead Seeds,+HIRS+,320000.0,25.0,Rock
17413,75173,Blastbeatphemy,+HIRS+,320000.0,10.0,Rock
17414,75174,No Fucks Given,+HIRS+,320000.0,27.0,Rock
17415,75175,Dead Pigs Part II,+HIRS+,320000.0,21.0,Rock
17416,75176,Pink Heels,+HIRS+,320000.0,57.0,Rock
17417,75177,amber vapor (water torture),+HIRS+,320000.0,44.0,Rock
17418,75178,Keep Grindin',+HIRS+,320000.0,44.0,Rock
17419,75179,Unleash (His Hero Is Gone),+HIRS+,320000.0,20.0,Rock
17420,75180,Paranoia Secured (His Hero Is Gone),+HIRS+,320000.0,21.0,Rock
17421,75181,Larngenest 5ixsth Mernots Evies,+HIRS+,320000.0,30.0,Rock
17422,75182,drums like machined buns,+HIRS+,320000.0,24.0,Rock
17423,75183,Vulgar Display of Panda Bear,+HIRS+,320000.0,27.0,Rock
17424,75184,"Satans Gay Baby, Thank Dog",+HIRS+,320000.0,45.0,Rock
17425,75185,Smoke Dope/Smoke Cops,+HIRS+,320000.0,40.0,Rock
17426,75186,Trans Parent,+HIRS+,320000.0,16.0,Rock
17427,75187,Panda Bear Will Live Forever,+HIRS+,320000.0,16.0,Rock
17428,75188,Fucked and Forlorne Forever,+HIRS+,320000.0,7.0,Rock
17429,75189,Fuck The Pigs Part II,+HIRS+,320000.0,2.0,Rock
17430,75190,Blastbeatphemy Part II,+HIRS+,320000.0,17.0,Rock
17431,75191,Clark,Sanawon,199876.0,284.0,Pop
17432,75192,April,Sanawon,204524.0,354.0,Pop
17433,75193,Drifting,Sanawon,201685.0,275.0,Pop
17434,75194,Stay,Sanawon,192231.0,285.0,Pop
17435,75195,The Promise,Sanawon,198043.0,321.0,Pop
17436,75196,Another Year (Bonus Track),Sanawon,224592.0,181.0,Pop
17437,75197,Feel the dim,SOB Pariassound,169578.0,108.0,Rock
17438,75198,Butcher boy,SOB Pariassound,171512.0,131.0,Rock
17439,75199,Cowboy goes psychadelic,SOB Pariassound,154324.0,130.0,Rock
17440,75200,Rock and roll boy,SOB Pariassound,183819.0,94.0,Rock
17441,75201,Inferno,SOB Pariassound,180163.0,87.0,Rock
17442,75202,Borst 1 (entertainer),SOB Pariassound,152209.0,33.0,Rock
17443,75203,Kill the fire,SOB Pariassound,191644.0,78.0,Rock
17444,75204,SOB is in da house,SOB Pariassound,168200.0,128.0,Rock
17445,75205,Borst 2 (entertainer),SOB Pariassound,148211.0,17.0,Rock
17446,75206,Feel the rythm,SOB Pariassound,165708.0,111.0,Rock
17447,75207,Im going to the moon,SOB Pariassound,161134.0,117.0,Rock
17448,75208,Jump to the backbeat,SOB Pariassound,174550.0,84.0,Rock
17449,75209,Give me back my plant,SOB Pariassound,188532.0,92.0,Rock
17450,75210,Pariassound,SOB Pariassound,197327.0,123.0,Rock
17451,75211,Noodles and commercial TV,SOB Pariassound,190787.0,102.0,Rock
17452,75212,The Duck,SOB Pariassound,189879.0,133.0,Rock
17453,75213,Plant,SOB Pariassound,187228.0,101.0,Rock
17454,75214,Noodle boy,SOB Pariassound,191434.0,65.0,Rock
17455,75215,Parias,SOB Pariassound,191533.0,26.0,Rock
17456,75220,Holy Pain's World,Holy Pain,187841.0,193.0,Rock
17457,75221,The Ambassador Of Death,Holy Pain,182875.0,226.0,Rock
17458,75222,Last Sigh,Holy Pain,180130.0,259.0,Rock
17459,75223,All Those Devils...,Holy Pain,185931.0,259.0,Rock
17460,75224,No Regret,Holy Pain,183791.0,157.0,Rock
17461,75225,Nuclear,Holy Pain,179788.0,339.0,Rock
17462,75226,My Biggest Fight,Holy Pain,185090.0,297.0,Rock
17463,75227,The Believer,Holy Pain,184083.0,429.0,Rock
17464,75228,Masked Life,Aching Beauty,210041.0,294.0,Rock
17465,75229,Peter Pan Syndrome,Aching Beauty,200957.0,104.0,Rock
17466,75230,Steps,Aching Beauty,206556.0,239.0,Rock
17467,75231,Endlessly,Aching Beauty,184877.0,164.0,Rock
17468,75232,Pairsonality,Aching Beauty,210431.0,498.0,Rock
17469,75233,Glittering Images,Aching Beauty,201386.0,532.0,Rock
17470,75234,The Hundredth Name,Aching Beauty,215033.0,324.0,Rock
17471,75235,Shatter the Shelter,Aching Beauty,209497.0,394.0,Rock
17472,75236,Lost,Aching Beauty,200969.0,153.0,Rock
17473,75237,Aching Awakening,Aching Beauty,208959.0,156.0,Rock
17474,75238,Outro,Molecul,320000.0,113.0,Rock
17475,75239,Intro,Molecul,320000.0,145.0,Rock
17476,75240,Ñâåò-Ñíåã,Molecul,320000.0,268.0,Rock
17477,75241,Ñîòíè Ñíîâ Êàëåíäàðÿ,Molecul,320000.0,258.0,Rock
17478,75242,Â Äîæäü Çâàòü,Molecul,320000.0,239.0,Rock
17479,75243,Îäíà minus ß,Molecul,320000.0,279.0,Rock
17480,75244,Miles,Molecul,320000.0,200.0,Rock
17481,75245,Â Êëåòêàõ Áèòûõ Îêîí,Molecul,320000.0,249.0,Rock
17482,75246,Òû,Molecul,320000.0,259.0,Rock
17483,75247,Íåò,Molecul,320000.0,244.0,Rock
17484,75248,Ðàçáèòûå Ñòåíû Óëèö,Molecul,320000.0,272.0,Rock
17485,75264,Jégvirág (orchestral),Obsidian Shell,188513.0,405.0,Rock
17486,75265,Ezer Év,Obsidian Shell,238046.0,296.0,Rock
17487,75266,Jégvirág,Obsidian Shell,229171.0,405.0,Rock
17488,75267,Álomcsapda,Obsidian Shell,233896.0,417.0,Rock
17489,75268,Vadon Rejteke,Obsidian Shell,234023.0,312.0,Rock
17490,75269,Csendes Káosz,Obsidian Shell,239075.0,213.0,Rock
17491,75270,Vérmocsár,Obsidian Shell,226280.0,271.0,Rock
17492,75271,Elveszett Lelkek,Obsidian Shell,244298.0,244.0,Rock
17493,75272,Emlékmás,Obsidian Shell,239793.0,281.0,Rock
17494,75273,Megtört Álom,Obsidian Shell,202216.0,205.0,Rock
17495,75274,Farkaskönny,Obsidian Shell,243719.0,284.0,Rock
17496,75275,Búcsúszó,Obsidian Shell,229182.0,300.0,Rock
17497,75276,Misanthropia,Obsidian Shell,237663.0,611.0,Rock
17498,75285,Mel{un}holy,ID:VISION,320000.0,95.0,Rock
17499,75286,The Axe Of Wrath,ID:VISION,320000.0,231.0,Rock
17500,75287,Doden Force Division,ID:VISION,320000.0,257.0,Rock
17501,75288,Disphenoid's Equilibrium,ID:VISION,320000.0,210.0,Rock
17502,75289,The Funeral Of Altruism,ID:VISION,320000.0,185.0,Rock
17503,75290,Beyond Ice. Beyond Death...,ID:VISION,320000.0,113.0,Rock
17504,75291,D.T.I.O.G.,ID:VISION,320000.0,232.0,Rock
17505,75292,Deathcamp Prelude,ID:VISION,320000.0,221.0,Rock
17506,75293,Decagon Deathcamp,ID:VISION,320000.0,259.0,Rock
17507,75294,I.N.R.I,ID:VISION,320000.0,229.0,Rock
17508,75310,Dogs of the World in Colour,Geese,320000.0,314.0,Pop
17509,75312,Shrine Culture,Geese,320000.0,257.0,Pop
17510,75313,Funes the Memorious,Geese,320000.0,372.0,Pop
17511,75314,Babylon Got No Riches,Geese,320000.0,207.0,Pop
17512,75315,173-246,Geese,320000.0,227.0,Pop
17513,75316,Skyliner Descending,Geese,320000.0,242.0,Pop
17514,75317,Beloved Is He Who Sits Down,Geese,320000.0,466.0,Pop
17515,75318,Lark Ascending,Geese,320000.0,258.0,Pop
17516,75371,In Tune,Kellee Maize,192000.0,191.0,Hip-Hop
17517,75372,2012,Kellee Maize,192000.0,206.0,Hip-Hop
17518,75373,Owl Time,Kellee Maize,192000.0,203.0,Hip-Hop
17519,75374,Flying Caterpillar,Kellee Maize,192000.0,210.0,Hip-Hop
17520,75375,Explode,Kellee Maize,192000.0,167.0,Hip-Hop
17521,75376,Nakturnal,Kellee Maize,192000.0,170.0,Hip-Hop
17522,75377,Shake Dat,Kellee Maize,192000.0,187.0,Hip-Hop
17523,75378,Tree Of Life,Kellee Maize,192000.0,311.0,Hip-Hop
17524,75379,Listen,Kellee Maize,192000.0,184.0,Hip-Hop
17525,75380,Peace Dream,Kellee Maize,192000.0,279.0,Hip-Hop
17526,75381,Peaceburgh,Kellee Maize,192000.0,243.0,Hip-Hop
17527,75382,Open Minded Medal (Intro),Kellee Maize,160000.0,26.0,Hip-Hop
17528,75383,Future (Remix),Kellee Maize,160000.0,261.0,Hip-Hop
17529,75384,Start None,Kellee Maize,160000.0,299.0,Hip-Hop
17530,75385,Signs,Kellee Maize,160000.0,277.0,Hip-Hop
17531,75386,Mothership,Kellee Maize,160000.0,218.0,Hip-Hop
17532,75387,Godette,Kellee Maize,160000.0,236.0,Hip-Hop
17533,75388,Say Watcha Want,Kellee Maize,160000.0,271.0,Hip-Hop
17534,75389,City of Champions,Kellee Maize,160000.0,258.0,Hip-Hop
17535,75390,Big Plans,Kellee Maize,160000.0,189.0,Hip-Hop
17536,75391,Friday Night Flu (Remix),Kellee Maize,160000.0,270.0,Hip-Hop
17537,75392,Third Eye,Kellee Maize,160000.0,278.0,Hip-Hop
17538,75393,Thought to Thing,Kellee Maize,160000.0,313.0,Hip-Hop
17539,75394,Freakuency,Kellee Maize,160000.0,225.0,Hip-Hop
17540,75395,Struggle (Remix),Kellee Maize,160000.0,255.0,Hip-Hop
17541,75396,Something Sacred,Kellee Maize,160000.0,260.0,Hip-Hop
17542,75398,Pulse,Kellee Maize,160000.0,258.0,Hip-Hop
17543,75399,Eleven 11,Kellee Maize,160000.0,224.0,Hip-Hop
17544,75400,Thx Bobos,Kellee Maize,160000.0,31.0,Hip-Hop
17545,75401,Big Plans (Remix),Kellee Maize,160000.0,204.0,Hip-Hop
17546,75402,Dedication,Kellee Maize,160000.0,17.0,Hip-Hop
17547,75403,Evolution (Remix),Kellee Maize,160000.0,239.0,Hip-Hop
17548,75412,Healing Tones,Kellee Maize,192000.0,100.0,Hip-Hop
17549,75413,Mad Humans,Kellee Maize,192000.0,185.0,Hip-Hop
17550,75414,Hasta Abajo,Kellee Maize,192000.0,273.0,Hip-Hop
17551,75415,Takeover,Kellee Maize,192000.0,238.0,Hip-Hop
17552,75416,The Fact Is,Kellee Maize,192000.0,303.0,Hip-Hop
17553,75417,Trapped,Kellee Maize,192000.0,211.0,Hip-Hop
17554,75418,Don't Stop,Kellee Maize,192000.0,208.0,Hip-Hop
17555,75419,La La Love,Kellee Maize,192000.0,265.0,Hip-Hop
17556,75420,Catch Me,Kellee Maize,192000.0,224.0,Hip-Hop
17557,75421,Divine,Kellee Maize,192000.0,223.0,Hip-Hop
17558,75422,Shadows,Kellee Maize,192000.0,252.0,Hip-Hop
17559,75423,Notice The End,Kellee Maize,192000.0,280.0,Hip-Hop
17560,75424,Revival,Kellee Maize,192000.0,216.0,Hip-Hop
17561,75425,Eleven 11 Remix,Kellee Maize,192000.0,236.0,Hip-Hop
17562,75426,L'Outro,Kellee Maize,192000.0,216.0,Hip-Hop
17563,75427,Gratitude,Kellee Maize,192000.0,473.0,Hip-Hop
17564,75428,Buffalo Meditation,Kellee Maize,192000.0,104.0,Hip-Hop
17565,75497,"Vreme je, da odrasteš",Napred u prošlost,192000.0,233.0,Rock
17566,75498,Nebo,Napred u prošlost,192000.0,271.0,Rock
17567,75499,Još jedna kontra ekipe revolucije,Napred u prošlost,192000.0,259.0,Rock
17568,75500,Bajonet,Napred u prošlost,192000.0,301.0,Rock
17569,75501,"Ja sam pauk, pletem mrežu - uhvatiću avion",Napred u prošlost,192000.0,238.0,Rock
17570,75502,Đorđe u polju mesecokreta,Napred u prošlost,192000.0,368.0,Rock
17571,75503,Donosim ti cveće u ludnicu i kažem - crkni kučko,Napred u prošlost,192000.0,221.0,Rock
17572,75504,Ozidani žuti crv,Napred u prošlost,192000.0,257.0,Rock
17573,75505,Ptice u polju mesecokreta,Napred u prošlost,192000.0,250.0,Rock
17574,75506,Tata ptičurina traži sina ptičeka,Napred u prošlost,192000.0,136.0,Rock
17575,75507,Sloveni i polja gliba,Napred u prošlost,192000.0,264.0,Rock
17576,75508,Zastava 101 u polju mesecokreta,Napred u prošlost,192000.0,236.0,Rock
17577,75509,Galebovi,Napred u prošlost,192000.0,299.0,Rock
17578,75510,Crveni oblačići,Napred u prošlost,192000.0,240.0,Rock
17579,75511,Doktore,Napred u prošlost,192000.0,288.0,Rock
17580,75512,"Idemo u lov, kume",Napred u prošlost,192000.0,145.0,Rock
17581,75513,Mali čovek,Napred u prošlost,192000.0,87.0,Rock
17582,75514,Telo od bronze,Napred u prošlost,192000.0,209.0,Rock
17583,75515,Reka,Napred u prošlost,192000.0,240.0,Rock
17584,75516,"Alo, Milane",Napred u prošlost,192000.0,185.0,Rock
17585,75517,Ko-ko-da,Napred u prošlost,192000.0,98.0,Rock
17586,75518,Kupi dete,Napred u prošlost,192000.0,174.0,Rock
17587,75519,Ona je tako sama,Napred u prošlost,192000.0,127.0,Rock
17588,75520,Banatski etno,Napred u prošlost,192000.0,143.0,Rock
17589,75521,Banatski rendžer,Napred u prošlost,192000.0,137.0,Rock
17590,75522,Da je čovek,Napred u prošlost,192000.0,237.0,Rock
17591,75523,Nema tu strasti,Napred u prošlost,192000.0,209.0,Rock
17592,75524,Đe je medo,Napred u prošlost,192000.0,255.0,Rock
17593,75525,Nema dana,Napred u prošlost,192000.0,223.0,Rock
17594,75526,Mujo kuje,Napred u prošlost,192000.0,249.0,Rock
17595,75527,Srpski pasulj,Napred u prošlost,192000.0,128.0,Rock
17596,75528,Zbogom pameti,Napred u prošlost,192000.0,202.0,Rock
17597,75529,Vođa,Napred u prošlost,192000.0,159.0,Rock
17598,75550,untitled,Luminous in Nummer,192000.0,420.0,Electronic
17599,75551,Untitled-2,Nummer Da Luminous,320000.0,256.0,Electronic
17600,75552,Untitled-3,Nummer Da Luminous,320000.0,351.0,Electronic
17601,75553,Untitled-4,Nummer Da Luminous,320000.0,821.0,Electronic
17602,75625,Smile Pretty,Jett Brando,256000.0,180.0,Rock
17603,75626,Blue Skies Falling,Jett Brando,256000.0,169.0,Rock
17604,75627,Rule Your World,Jett Brando,256000.0,195.0,Rock
17605,75628,Toboggan,Jett Brando,256000.0,137.0,Rock
17606,75629,Keep It To Yourself,Jett Brando,256000.0,237.0,Rock
17607,75630,Amberglow,Jett Brando,256000.0,155.0,Rock
17608,75631,Clear,Jett Brando,256000.0,159.0,Rock
17609,75632,Impossible To Know,Jett Brando,256000.0,299.0,Rock
17610,75633,Gazing,Jett Brando,256000.0,156.0,Rock
17611,75634,Dead Hot Sun,Jett Brando,256000.0,167.0,Rock
17612,75635,"Well, Well",Jett Brando,256000.0,217.0,Rock
17613,75644,15. Next Of Kin,Stinky Treats,187378.0,767.0,Hip-Hop
17614,75645,14. Yoko Ono,Stinky Treats,196800.0,140.0,Hip-Hop
17615,75646,12. Hate Dem Ho's,Stinky Treats,160368.0,328.0,Hip-Hop
17616,75647,13. Stinky Monkey,Stinky Treats,187567.0,211.0,Hip-Hop
17617,75648,8. Crank Beef,Stinky Treats,182413.0,41.0,Hip-Hop
17618,75649,9. Represent,Stinky Treats,227705.0,292.0,Hip-Hop
17619,75650,10. Gettin Funked,Stinky Treats,189533.0,180.0,Hip-Hop
17620,75651,11. Remixo,Stinky Treats,216672.0,46.0,Hip-Hop
17621,75652,7. Love Dem Ho's,Stinky Treats,175939.0,218.0,Hip-Hop
17622,75653,6. Down Low,Stinky Treats,183195.0,296.0,Hip-Hop
17623,75654,5. Gang War,Stinky Treats,165155.0,202.0,Hip-Hop
17624,75655,4. Slaps,Stinky Treats,213773.0,333.0,Hip-Hop
17625,75656,3. Burrburr,Stinky Treats,143966.0,407.0,Hip-Hop
17626,75657,2. Da Bizness,Stinky Treats,195001.0,177.0,Hip-Hop
17627,75658,1. Smooth Biz,Stinky Treats,164320.0,337.0,Hip-Hop
17628,75669,A Meeting with Death in Person,Dorothy's Magic Bag,192000.0,217.0,Electronic
17629,75670,Science Fiction Man,Dorothy's Magic Bag,192000.0,182.0,Electronic
17630,75671,Santa Inc.,Dorothy's Magic Bag,192000.0,149.0,Electronic
17631,75672,Stuck in Cue,Dorothy's Magic Bag,192000.0,176.0,Electronic
17632,75673,Märgspik,Dorothy's Magic Bag,192000.0,163.0,Electronic
17633,75674,Skaldjursakuten,Dorothy's Magic Bag,192000.0,222.0,Electronic
17634,75675,Rondo alla Turka,Dorothy's Magic Bag,192000.0,114.0,Electronic
17635,75680,Ordinary man,Shearer,220316.0,211.0,Rock
17636,75681,Overstock,Shearer,225963.0,171.0,Rock
17637,75682,Old,Shearer,219615.0,131.0,Rock
17638,75683,Bound,Shearer,191700.0,257.0,Rock
17639,75684,Fist on a wall,Shearer,220037.0,224.0,Rock
17640,75685,Sing to you,Shearer,219379.0,150.0,Rock
17641,75686,Is it you (Paradise Mix),Shearer,187718.0,300.0,Rock
17642,75692,Crazy Love,Cape Canaveral,320000.0,232.0,Pop
17643,75693,Moles,Cape Canaveral,320000.0,166.0,Pop
17644,75696,Never Know,Emily Danger,256000.0,259.0,Pop
17645,75697,Paintings,Emily Danger,256000.0,277.0,Pop
17646,75698,Falling Short,Emily Danger,256000.0,217.0,Pop
17647,75699,Shed My Skin,Emily Danger,256000.0,247.0,Pop
17648,75700,Stop Short,Emily Danger,256000.0,326.0,Pop
17649,75701,Easy,Emily Danger,256000.0,300.0,Pop
17650,75702,Deflate,Emily Danger,256000.0,401.0,Pop
17651,75703,Going Down,Emily Danger,256000.0,246.0,Pop
17652,75704,Gymnopedie 1,Chad Crouch,320000.0,272.0,Classical
17653,75705,Gymnopedie 2,Chad Crouch,320000.0,214.0,Classical
17654,75706,Gymnopedie 3,Chad Crouch,320000.0,130.0,Classical
17655,75707,Gnossienne 1,Chad Crouch,320000.0,244.0,Classical
17656,75710,Gnossienne 4,Chad Crouch,320000.0,201.0,Classical
17657,75711,Gnossienne 5,Chad Crouch,320000.0,227.0,Classical
17658,75712,Sarabande 1,Chad Crouch,320000.0,416.0,Classical
17659,75713,Sarabande 2,Chad Crouch,320000.0,266.0,Classical
17660,75714,Sarabande 3,Chad Crouch,320000.0,249.0,Classical
17661,75715,Gnossienne 2,Chad Crouch,320000.0,119.0,Classical
17662,75716,Gnossienne 3,Chad Crouch,320000.0,146.0,Classical
17663,75731,shuttlecock,shitbird,320000.0,51.0,Electronic
17664,75732,moustache ride,shitbird,320000.0,83.0,Electronic
17665,75733,white wash,shitbird,320000.0,93.0,Electronic
17666,75734,bird flew,shitbird,320000.0,94.0,Electronic
17667,75735,shitduck,shitbird,320000.0,120.0,Electronic
17668,75736,lofi limbo,shitbird,320000.0,77.0,Electronic
17669,75737,goonies two shitmix,shitbird,320000.0,152.0,Electronic
17670,75738,city kitties,shitbird,320000.0,119.0,Electronic
17671,75739,tyrannus,shitbird,320000.0,170.0,Electronic
17672,75740,vultures theme,shitbird,320000.0,85.0,Electronic
17673,75741,pisscat,shitbird,320000.0,74.0,Electronic
17674,75745,Winding Road,Kellee Maize,320000.0,146.0,Hip-Hop
